,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
7685,Cell8089,1,27,7,39,6,4,34
7686,Cell8090,1,6,36,1,9,61,3
7687,Cell8091,1,1,64,50,53,48,0
7688,Cell8092,1,8,38,31,35,43,2
7689,Cell8093,1,25,2,63,37,12,28
7690,Cell8094,1,29,27,32,44,51,35
7691,Cell8095,1,2,17,57,54,31,1
7692,Cell8096,1,7,54,12,36,36,6
7693,Cell8097,1,4,3,48,51,55,15
7694,Cell8098,1,29,27,32,44,51,35
7695,Cell8099,1,31,21,36,46,33,38
7696,Cell8100,1,2,30,20,54,41,1
7697,Cell8101,1,29,27,32,44,51,35
7698,Cell8102,1,2,5,21,17,27,6
7699,Cell8103,1,7,54,64,36,40,6
7700,Cell8104,1,13,34,35,1,22,16
7701,Cell8105,1,9,53,18,47,11,4
7702,Cell8106,1,7,1,33,49,38,13
7703,Cell8107,1,3,17,16,43,31,1
7704,Cell8108,1,1,62,1,22,1,0
7705,Cell8109,1,1,28,43,22,48,0
7706,Cell8110,1,7,45,26,36,36,13
7707,Cell8111,1,7,6,33,49,2,13
7708,Cell8112,1,2,54,27,15,40,6
7709,Cell8113,1,6,36,10,9,61,3
7710,Cell8114,1,15,58,14,28,55,15
7711,Cell8115,1,7,6,33,49,2,13
7712,Cell8116,1,17,9,42,39,13,21
7713,Cell8117,1,22,24,11,34,26,18
7714,Cell8118,1,12,35,60,33,28,14
7715,Cell8119,1,8,25,31,23,43,2
7716,Cell8120,1,5,13,6,56,25,11
7717,Cell8121,1,2,18,50,53,34,7
7718,Cell8122,1,4,49,57,43,0,10
7719,Cell8123,1,9,40,60,4,6,4
7720,Cell8124,1,2,30,12,17,17,6
7721,Cell8125,1,16,29,55,57,29,20
7722,Cell8126,1,8,38,41,52,43,2
7723,Cell8127,1,1,64,40,53,48,0
7724,Cell8128,1,12,51,29,20,28,14
7725,Cell8129,1,30,19,22,13,50,37
7726,Cell8130,1,2,54,50,17,27,6
7727,Cell8131,1,19,59,8,14,58,22
7728,Cell8132,1,5,56,51,55,20,5
7729,Cell8133,1,1,62,40,22,1,0
7730,Cell8134,1,31,21,36,46,33,38
7731,Cell8135,1,31,21,36,46,33,38
7732,Cell8136,1,10,31,26,60,52,12
7733,Cell8137,1,14,47,50,26,45,19
7734,Cell8138,1,27,7,48,6,4,34
7735,Cell8139,1,2,5,20,17,27,12
7736,Cell8140,1,1,28,61,22,48,0
7737,Cell8141,1,4,49,45,43,0,10
7738,Cell8142,1,17,9,42,39,13,21
7739,Cell8143,1,1,64,40,33,57,0
7740,Cell8144,1,19,59,8,14,58,22
7741,Cell8145,1,10,31,7,60,52,12
7742,Cell8146,1,21,50,58,21,54,26
7743,Cell8147,1,29,27,21,44,51,35
7744,Cell8148,1,5,56,9,55,20,8
7745,Cell8150,1,6,36,44,9,61,3
7746,Cell8151,1,9,53,21,47,6,4
7747,Cell8152,1,2,30,50,54,17,6
7748,Cell8153,1,3,49,16,43,0,9
7749,Cell8154,1,14,47,21,26,45,19
7750,Cell8155,1,7,45,64,36,36,31
7751,Cell8156,1,23,42,15,25,42,27
7752,Cell8157,1,23,42,15,27,42,27
7753,Cell8158,1,8,38,31,23,43,2
7754,Cell8159,1,1,62,52,8,16,0
7755,Cell8160,1,22,12,3,34,26,18
7756,Cell8161,1,24,26,59,16,14,29
7757,Cell8162,1,6,46,5,59,39,3
7758,Cell8163,1,24,26,59,16,14,29
7759,Cell8164,1,5,57,23,38,24,5
7760,Cell8165,1,4,44,27,62,0,10
7761,Cell8166,1,16,29,40,57,29,20
7762,Cell8167,1,2,60,30,15,40,6
7763,Cell8168,1,5,56,64,55,20,5
7764,Cell8169,1,7,45,30,10,36,31
7765,Cell8170,1,13,34,20,1,22,16
7766,Cell8171,1,6,36,10,9,61,3
7767,Cell8172,1,28,4,25,11,3,25
7768,Cell8173,1,6,16,9,45,23,8
7769,Cell8174,1,30,19,22,13,50,37
7770,Cell8175,1,4,44,63,62,15,10
7771,Cell8176,1,3,8,17,50,9,1
7772,Cell8177,1,9,53,18,47,11,4
7773,Cell8178,1,6,46,60,59,32,11
7774,Cell8179,1,3,20,27,24,0,9
7775,Cell8180,1,21,50,58,21,54,26
7776,Cell8181,1,8,6,29,63,2,2
7777,Cell8182,1,27,7,19,6,21,34
7778,Cell8183,1,25,2,38,37,12,28
7779,Cell8184,1,8,25,31,23,43,2
7780,Cell8186,1,30,19,22,13,50,37
7781,Cell8187,1,19,59,8,14,58,22
7782,Cell8188,1,3,17,37,54,31,1
7783,Cell8189,1,8,25,31,23,2,2
7784,Cell8190,1,12,35,29,18,57,14
7785,Cell8191,1,6,36,1,59,61,3
7786,Cell8192,1,22,24,11,34,26,18
7787,Cell8194,1,7,45,26,10,36,31
7788,Cell8195,1,6,36,44,9,61,3
7789,Cell8196,1,9,53,18,47,11,4
7790,Cell8197,1,6,49,50,43,0,3
7791,Cell8198,1,6,46,6,59,39,3
7792,Cell8199,1,15,37,14,28,50,15
7793,Cell8200,1,23,42,15,27,42,27
7794,Cell8201,1,5,56,51,55,20,5
7795,Cell8202,1,4,44,63,62,32,10
7796,Cell8203,1,21,50,58,21,54,26
7797,Cell8204,1,19,59,8,14,58,22
7798,Cell8205,1,1,64,40,53,57,0
7799,Cell8206,1,13,34,35,1,22,16
7800,Cell8207,1,3,5,16,32,41,12
7801,Cell8208,1,5,13,44,56,25,11
7802,Cell8209,1,8,38,41,52,43,2
7803,Cell8210,1,29,27,32,44,51,35
7804,Cell8211,1,6,16,12,19,23,3
7805,Cell8212,1,22,24,11,34,26,18
7806,Cell8214,1,27,7,19,6,4,34
7807,Cell8215,1,17,9,42,39,13,21
7808,Cell8216,1,29,27,32,44,51,35
7809,Cell8217,1,13,34,35,1,22,16
7810,Cell8218,1,24,26,59,16,14,29
7811,Cell8219,1,23,42,39,27,42,27
7812,Cell8220,1,2,23,57,9,34,7
7813,Cell8221,1,3,63,17,50,53,9
7814,Cell8222,1,22,24,11,34,26,18
7815,Cell8223,1,4,14,48,48,19,17
7816,Cell8224,1,2,23,57,9,61,1
7817,Cell8225,1,9,53,18,47,11,4
7818,Cell8226,1,16,29,55,57,29,20
7819,Cell8227,1,7,1,44,49,52,13
7820,Cell8228,1,7,45,29,36,36,13
7821,Cell8229,1,1,43,40,45,5,8
7822,Cell8230,1,20,61,49,42,56,23
7823,Cell8231,1,5,57,23,38,24,5
7824,Cell8232,1,2,60,40,31,57,7
7825,Cell8233,1,11,11,1,0,28,33
7826,Cell8234,1,5,57,3,38,25,5
7827,Cell8235,1,28,4,3,11,3,25
7828,Cell8236,1,16,29,36,57,29,20
7829,Cell8237,1,2,60,60,31,17,7
7830,Cell8238,1,2,18,61,3,34,7
7831,Cell8239,1,5,56,51,55,20,5
7832,Cell8240,1,10,39,64,7,46,36
7833,Cell8241,1,11,11,37,0,28,33
7834,Cell8243,1,21,50,58,21,54,26
7835,Cell8244,1,4,49,46,43,0,3
7836,Cell8245,1,10,31,7,60,52,12
7837,Cell8246,1,12,45,62,10,36,14
7838,Cell8247,1,10,39,4,7,46,36
7839,Cell8248,1,13,34,13,12,46,16
7840,Cell8249,1,14,47,53,26,45,19
7841,Cell8250,1,22,24,11,34,26,18
7842,Cell8251,1,15,58,14,28,55,15
7843,Cell8252,1,13,34,35,1,22,16
7844,Cell8253,1,15,58,14,28,55,15
7845,Cell8254,1,25,2,38,37,12,28
7846,Cell8255,1,25,2,38,37,12,28
7847,Cell8256,1,18,32,2,5,10,24
7848,Cell8257,1,25,2,38,37,12,28
7849,Cell8258,1,6,16,44,19,23,3
7850,Cell8259,1,2,5,33,17,27,6
7851,Cell8260,1,6,46,46,19,59,3
7852,Cell8261,1,9,10,34,35,37,4
7853,Cell8262,1,1,62,52,8,16,0
7854,Cell8263,1,5,57,23,38,24,5
7855,Cell8264,1,18,32,30,5,10,24
7856,Cell8265,1,8,25,25,63,2,2
7857,Cell8266,1,4,15,46,61,3,17
7858,Cell8267,1,19,62,37,25,1,22
7859,Cell8268,1,9,10,34,4,37,4
7860,Cell8269,1,22,24,11,34,26,18
7861,Cell8270,1,7,39,33,7,38,13
7862,Cell8271,1,10,31,16,60,52,12
7863,Cell8272,1,1,43,1,3,30,8
7864,Cell8273,1,5,13,56,56,59,11
7865,Cell8274,1,16,29,55,57,29,20
7866,Cell8275,1,20,61,49,42,56,23
7867,Cell8276,1,1,28,43,22,48,8
7868,Cell8277,1,3,8,28,24,53,1
7869,Cell8278,1,25,2,38,37,12,28
7870,Cell8279,1,10,31,34,60,52,12
7871,Cell8280,1,1,52,43,8,16,0
7872,Cell8281,1,17,9,25,39,13,21
7873,Cell8282,1,18,32,2,5,10,24
7874,Cell8283,1,19,59,8,14,58,22
7875,Cell8284,1,7,6,25,63,2,13
7876,Cell8285,1,11,11,13,0,49,33
7877,Cell8286,1,4,3,63,48,15,17
7878,Cell8287,1,9,10,25,4,37,4
7879,Cell8288,1,14,47,53,26,45,19
7880,Cell8289,1,19,59,8,14,58,22
7881,Cell8290,1,1,28,30,22,1,0
7882,Cell8291,1,5,15,56,56,59,11
7883,Cell8292,1,6,46,1,59,39,3
7884,Cell8293,1,16,29,55,57,29,20
7885,Cell8294,1,11,55,54,2,7,32
7886,Cell8295,1,13,34,35,1,22,16
7887,Cell8296,1,8,25,31,23,43,2
7888,Cell8297,1,18,32,2,5,10,24
7889,Cell8298,1,17,9,39,39,13,21
7890,Cell8299,1,5,57,23,38,24,5
7891,Cell8300,1,1,28,61,22,48,0
7892,Cell8301,1,20,61,49,42,56,23
7893,Cell8302,1,6,36,1,9,61,3
7894,Cell8303,1,2,30,37,17,27,6
7895,Cell8304,1,2,60,37,31,57,7
7896,Cell8305,1,27,7,19,6,21,34
7897,Cell8306,1,1,62,52,8,1,0
7898,Cell8308,1,31,21,25,46,16,38
7899,Cell8309,1,18,32,2,5,10,24
7900,Cell8310,1,25,2,38,37,12,28
7901,Cell8311,1,19,59,8,14,58,22
7902,Cell8312,1,2,54,12,36,27,6
7903,Cell8313,1,5,57,23,38,24,5
7904,Cell8314,1,3,17,43,43,31,1
7905,Cell8315,1,10,39,4,60,52,36
7906,Cell8316,1,10,31,7,60,9,12
7907,Cell8317,1,3,22,64,32,31,1
7908,Cell8318,1,3,41,60,24,53,9
7909,Cell8319,1,19,59,5,14,58,22
7910,Cell8320,1,9,10,34,4,37,4
7911,Cell8321,1,2,60,37,31,17,7
7912,Cell8323,1,1,52,12,33,57,0
7913,Cell8324,1,24,26,59,16,14,29
7914,Cell8325,1,25,2,38,37,12,28
7915,Cell8326,1,18,32,2,5,10,24
7916,Cell8327,1,5,57,56,38,25,5
7917,Cell8328,1,7,45,26,10,36,31
7918,Cell8329,1,6,17,5,43,31,3
7919,Cell8330,1,23,42,15,27,42,27
7920,Cell8331,1,4,44,27,62,32,10
7921,Cell8332,1,23,42,46,27,42,27
7922,Cell8334,1,4,3,63,48,15,17
7923,Cell8335,1,19,59,8,14,58,22
7924,Cell8336,1,24,26,59,16,14,29
7925,Cell8337,1,3,22,16,32,31,1
7926,Cell8338,1,3,22,17,24,53,1
7927,Cell8339,1,25,2,46,37,12,28
7928,Cell8340,1,1,52,60,33,57,0
7929,Cell8341,1,28,4,3,11,3,25
7930,Cell8342,1,7,6,25,49,2,13
7931,Cell8343,1,8,38,41,52,37,2
7932,Cell8344,1,12,10,6,35,37,2
7933,Cell8345,1,3,22,37,24,53,1
7934,Cell8346,1,11,55,34,4,37,4
7935,Cell8347,1,17,9,42,39,13,21
7936,Cell8348,1,8,25,31,23,2,2
7937,Cell8349,1,11,11,13,0,49,33
7938,Cell8350,1,12,11,29,29,28,33
7939,Cell8351,1,27,7,19,6,4,34
7940,Cell8352,1,2,30,62,17,27,6
7941,Cell8353,1,14,47,52,26,45,19
7942,Cell8354,1,18,32,2,5,10,24
7943,Cell8355,1,1,62,52,8,1,0
7944,Cell8356,1,1,43,9,45,30,8
7945,Cell8357,1,10,31,7,60,52,12
7946,Cell8358,1,1,52,52,8,16,0
7947,Cell8359,1,15,58,12,28,55,15
7948,Cell8360,1,24,26,59,16,14,29
7949,Cell8361,1,17,9,42,39,13,21
7950,Cell8362,1,12,35,43,18,57,14
7951,Cell8363,1,4,3,1,48,15,17
7952,Cell8364,1,2,23,43,54,17,1
7953,Cell8365,1,5,13,21,56,59,11
7954,Cell8366,1,11,11,13,0,49,33
7955,Cell8367,1,2,17,57,54,31,1
7956,Cell8368,1,23,42,15,27,42,27
7957,Cell8369,1,2,60,30,31,17,7
7958,Cell8370,1,15,58,14,28,55,15
7959,Cell8371,1,5,56,51,55,20,5
7960,Cell8372,1,1,28,40,53,48,0
7961,Cell8373,1,2,30,50,17,17,6
7962,Cell8374,1,3,8,47,50,53,1
7963,Cell8376,1,4,12,45,11,26,18
7964,Cell8377,1,26,33,30,30,44,30
7965,Cell8378,1,4,20,37,62,0,10
7966,Cell8379,1,3,49,16,43,0,1
7967,Cell8380,1,6,36,5,59,23,3
7968,Cell8381,1,2,30,50,17,17,6
7969,Cell8382,1,4,14,48,48,19,17
7970,Cell8383,1,20,61,49,42,56,23
7971,Cell8384,1,6,16,1,19,23,3
7972,Cell8385,1,4,12,11,61,19,18
7973,Cell8386,1,16,29,55,57,29,20
7974,Cell8387,1,22,24,11,34,26,18
7975,Cell8388,1,3,41,28,24,53,9
7976,Cell8389,1,17,9,42,39,13,21
7977,Cell8391,1,9,10,34,4,37,4
7978,Cell8392,1,2,18,61,9,34,7
7979,Cell8393,1,20,48,49,42,56,23
7980,Cell8394,1,8,6,31,63,2,2
7981,Cell8395,1,12,51,29,35,37,2
7982,Cell8396,1,24,26,59,16,14,29
7983,Cell8397,1,9,40,34,47,6,4
7984,Cell8398,1,5,57,23,38,24,5
7985,Cell8399,1,10,31,12,60,52,12
7986,Cell8400,1,19,59,8,14,58,22
7987,Cell8401,1,23,42,15,27,42,27
7988,Cell8402,1,17,9,29,39,13,21
7989,Cell8403,1,13,34,35,1,22,16
7990,Cell8404,1,15,58,14,28,55,15
7991,Cell8405,1,2,5,37,17,27,6
7992,Cell8406,1,24,26,39,16,14,29
7993,Cell8407,1,16,29,55,57,29,20
7994,Cell8409,1,13,34,35,1,22,16
7995,Cell8410,1,18,32,2,5,10,24
7996,Cell8411,1,4,12,46,48,19,17
7997,Cell8412,1,3,41,45,24,53,9
7998,Cell8414,1,1,16,6,45,23,8
7999,Cell8415,1,8,25,25,23,2,2
8000,Cell8416,1,23,42,15,27,42,27
8001,Cell8417,1,4,14,48,48,15,17
8002,Cell8418,1,17,9,42,39,13,21
8003,Cell8419,1,7,45,27,10,2,31
8004,Cell8420,1,7,1,30,7,38,13
8005,Cell8421,1,10,39,4,7,46,36
8006,Cell8422,1,28,4,3,11,3,25
8007,Cell8424,1,6,17,16,9,31,3
8008,Cell8425,1,17,9,42,39,13,21
8009,Cell8426,1,5,56,51,55,20,5
8010,Cell8427,1,18,32,2,5,10,24
8011,Cell8428,1,1,28,47,8,1,0
8012,Cell8429,1,9,10,34,4,37,4
8013,Cell8430,1,25,2,38,37,12,28
8014,Cell8431,1,14,47,53,26,45,19
8015,Cell8432,1,7,45,20,10,36,31
8016,Cell8433,1,5,56,44,55,42,5
8017,Cell8434,1,1,35,5,18,57,0
8018,Cell8435,1,31,21,36,46,33,38
8019,Cell8436,1,27,7,19,6,4,34
8020,Cell8437,1,5,57,23,38,24,5
8021,Cell8438,1,2,5,20,17,27,6
8022,Cell8439,1,10,31,30,60,52,12
8023,Cell8440,1,6,36,10,9,61,3
8024,Cell8441,1,21,50,58,21,54,26
8025,Cell8442,1,6,36,16,9,61,3
8026,Cell8443,1,1,64,43,33,57,0
8027,Cell8444,1,13,34,35,1,22,16
8028,Cell8445,1,12,35,43,18,57,14
8029,Cell8446,1,15,3,14,28,15,15
8030,Cell8447,1,30,19,22,13,50,37
8031,Cell8448,1,5,57,23,38,24,5
8032,Cell8449,1,31,21,36,46,33,38
8033,Cell8450,1,7,45,33,10,36,13
8034,Cell8451,1,6,16,10,45,23,3
8035,Cell8452,1,1,62,52,25,1,0
8036,Cell8453,1,4,14,48,48,19,17
8037,Cell8454,1,2,30,12,17,17,6
8038,Cell8455,1,16,29,55,57,29,20
8039,Cell8456,1,27,7,19,6,21,34
8040,Cell8457,1,1,64,40,53,48,7
8041,Cell8458,1,1,52,5,33,57,0
8042,Cell8459,1,29,27,32,44,51,35
8043,Cell8460,1,12,51,29,20,28,14
8044,Cell8461,1,8,25,31,63,2,2
8045,Cell8462,1,9,10,34,4,37,4
8046,Cell8463,1,3,41,37,24,53,9
8047,Cell8464,1,19,59,10,14,58,22
8048,Cell8466,1,1,52,52,8,16,0
8049,Cell8467,1,30,19,22,13,50,37
8050,Cell8469,1,4,14,62,48,15,17
8051,Cell8470,1,23,42,15,27,42,27
8052,Cell8471,1,20,48,49,42,56,23
8053,Cell8472,1,5,13,46,56,25,11
8054,Cell8473,1,9,53,34,47,11,4
8055,Cell8474,1,25,2,63,48,12,28
8056,Cell8475,1,28,4,3,11,3,25
8057,Cell8476,1,22,24,11,34,26,18
8058,Cell8477,1,24,26,59,16,14,29
8059,Cell8478,1,10,31,7,60,9,12
8060,Cell8479,1,2,17,16,54,31,1
8061,Cell8480,1,10,39,4,7,46,36
8062,Cell8481,1,5,57,56,38,24,5
8063,Cell8482,1,13,34,35,1,22,16
8064,Cell8483,1,11,11,13,0,49,33
8065,Cell8484,1,16,29,33,57,29,20
8066,Cell8485,1,12,51,29,20,28,14
8067,Cell8486,1,6,16,1,45,30,8
8068,Cell8487,1,3,8,62,32,9,1
8069,Cell8488,1,1,28,16,22,48,8
8070,Cell8489,1,3,22,16,32,31,1
8071,Cell8490,1,28,4,6,11,3,25
8072,Cell8491,1,18,32,2,5,10,24
8073,Cell8492,1,1,62,61,14,16,0
8074,Cell8493,1,8,38,41,52,43,2
8075,Cell8494,1,3,63,30,50,9,9
8076,Cell8495,1,20,48,37,42,56,23
8077,Cell8496,1,1,64,47,18,57,0
8078,Cell8497,1,11,11,13,29,28,33
8079,Cell8498,1,23,42,6,27,42,27
8080,Cell8499,1,12,35,60,18,57,14
8081,Cell8500,1,3,8,28,32,9,1
8082,Cell8501,1,7,1,9,49,36,13
8083,Cell8502,1,31,21,36,46,33,38
8084,Cell8503,1,6,46,46,59,39,3
8085,Cell8504,1,4,14,48,48,19,17
8086,Cell8505,1,13,34,35,1,22,16
8087,Cell8506,1,18,32,2,5,10,24
8088,Cell8507,1,3,63,17,50,53,9
8089,Cell8508,1,29,27,32,44,51,35
8090,Cell8509,1,5,13,56,56,59,11
8091,Cell8510,1,19,62,52,25,1,22
8092,Cell8511,1,3,41,20,51,53,9
8093,Cell8512,1,4,20,60,51,55,15
8094,Cell8513,1,31,21,36,46,33,38
8095,Cell8514,1,26,33,24,30,62,30
8096,Cell8515,1,21,50,58,21,54,26
8097,Cell8517,1,2,60,50,31,17,7
8098,Cell8518,1,4,14,48,48,19,17
8099,Cell8519,1,21,50,56,21,54,26
8100,Cell8520,1,5,57,23,38,24,5
8101,Cell8521,1,6,46,56,59,32,11
8102,Cell8522,1,1,64,43,33,57,0
8103,Cell8523,1,25,2,38,37,12,28
8104,Cell8524,1,3,41,20,24,53,9
8105,Cell8525,1,2,30,27,54,31,1
8106,Cell8526,1,27,7,19,6,21,34
8107,Cell8527,1,2,30,62,54,17,1
8108,Cell8528,1,6,36,10,59,39,3
8109,Cell8529,1,16,29,55,57,29,20
8110,Cell8530,1,2,18,3,9,34,7
8111,Cell8531,1,6,36,44,59,39,3
8112,Cell8532,1,10,39,20,7,46,36
8113,Cell8533,1,31,21,36,46,33,38
8114,Cell8534,1,13,34,35,1,22,16
8115,Cell8535,1,4,20,63,51,15,10
8116,Cell8536,1,28,4,25,11,3,25
8117,Cell8537,1,4,44,10,62,0,10
8118,Cell8538,1,10,39,4,7,46,36
8119,Cell8539,1,30,19,22,13,50,37
8120,Cell8540,1,4,20,6,62,0,10
8121,Cell8541,1,17,9,42,39,13,21
8122,Cell8542,1,7,1,52,49,38,13
8123,Cell8543,1,11,11,13,0,49,33
8124,Cell8544,1,29,27,32,44,51,35
8125,Cell8545,1,6,36,5,9,61,3
8126,Cell8546,1,6,36,61,9,61,3
8127,Cell8547,1,16,29,55,57,29,20
8128,Cell8548,1,3,17,16,54,31,1
8129,Cell8549,1,12,35,60,18,57,14
8130,Cell8550,1,8,38,41,52,43,2
8131,Cell8551,1,2,5,12,17,27,6
8132,Cell8552,1,6,36,45,9,61,3
8133,Cell8553,1,20,61,49,42,56,23
8134,Cell8554,1,11,11,13,0,49,33
8135,Cell8555,1,11,55,13,2,7,32
8136,Cell8556,1,18,32,2,5,10,24
8137,Cell8557,1,17,9,27,39,13,21
8138,Cell8558,1,11,11,13,0,28,33
8139,Cell8559,1,12,35,61,18,57,14
8140,Cell8561,1,3,8,37,60,9,12
8141,Cell8562,1,20,61,49,42,56,23
8142,Cell8563,1,8,25,31,23,43,2
8143,Cell8564,1,2,18,37,9,61,7
8144,Cell8565,1,2,60,40,31,40,7
8145,Cell8566,1,4,44,63,62,32,10
8146,Cell8567,1,1,16,9,45,30,8
8147,Cell8568,1,2,23,57,9,61,1
8148,Cell8569,1,15,58,61,28,55,15
8149,Cell8570,1,3,22,28,32,31,1
8150,Cell8571,1,11,55,37,2,7,32
8151,Cell8572,1,9,40,34,4,6,4
8152,Cell8573,1,17,9,42,39,13,21
8153,Cell8574,1,1,64,61,33,57,0
8154,Cell8575,1,4,3,63,51,15,10
8155,Cell8576,1,23,42,15,27,42,27
8156,Cell8577,1,1,28,57,22,1,0
8157,Cell8578,1,12,51,60,35,36,14
8158,Cell8579,1,8,38,41,52,37,2
8159,Cell8580,1,8,38,41,52,43,2
8160,Cell8581,1,2,60,57,31,57,7
8161,Cell8582,1,9,10,21,4,6,4
8162,Cell8583,1,6,36,10,9,61,3
8163,Cell8584,1,22,24,11,34,26,18
8164,Cell8585,1,5,57,23,38,25,11
8165,Cell8586,1,7,45,26,10,36,31
8166,Cell8587,1,8,38,41,35,43,2
8167,Cell8588,1,3,8,30,32,41,12
8168,Cell8589,1,25,2,38,37,12,28
8169,Cell8590,1,10,39,4,7,46,36
8170,Cell8591,1,1,62,52,25,1,0
8171,Cell8592,1,17,9,42,39,13,21
8172,Cell8593,1,2,54,37,17,17,6
8173,Cell8594,1,18,32,2,5,10,24
8174,Cell8595,1,1,62,52,8,16,0
8175,Cell8596,1,3,17,44,54,31,1
8176,Cell8597,1,17,9,42,39,13,21
8177,Cell8598,1,15,3,14,28,15,15
8178,Cell8599,1,20,61,49,42,56,23
8179,Cell8600,1,13,34,35,1,22,16
8180,Cell8601,1,27,7,19,6,4,34
8181,Cell8602,1,6,16,9,19,23,3
8182,Cell8603,1,5,57,23,38,25,5
8183,Cell8604,1,6,16,1,19,39,3
8184,Cell8605,1,1,52,43,33,16,0
8185,Cell8606,1,6,36,44,59,23,3
8186,Cell8607,1,26,33,24,30,44,30
8187,Cell8608,1,4,3,63,62,15,17
8188,Cell8609,1,13,34,35,1,22,16
8189,Cell8610,1,4,20,57,62,0,10
8190,Cell8611,1,4,14,48,48,15,17
8191,Cell8612,1,16,29,55,57,29,20
8192,Cell8613,1,11,11,13,0,49,33
8193,Cell8614,1,5,13,56,56,25,11
8194,Cell8615,1,24,26,59,16,14,29
8195,Cell8616,1,28,4,3,11,3,25
8196,Cell8617,1,29,27,32,44,51,35
8197,Cell8618,1,21,50,58,21,54,26
8198,Cell8619,1,9,40,34,4,37,4
8199,Cell8620,1,9,40,6,47,37,4
8200,Cell8621,1,4,12,48,48,19,17
8201,Cell8622,1,1,62,43,8,16,0
8202,Cell8623,1,1,43,51,45,30,8
8203,Cell8624,1,28,4,3,11,3,25
8204,Cell8625,1,17,9,25,39,2,2
8205,Cell8626,1,6,36,1,9,61,3
8206,Cell8627,1,7,54,23,15,40,6
8207,Cell8629,1,4,14,45,48,15,17
8208,Cell8630,1,14,47,53,26,45,19
8209,Cell8631,1,16,29,29,57,29,20
8210,Cell8632,1,23,42,15,27,42,27
8211,Cell8633,1,11,11,13,0,49,33
8212,Cell8634,1,21,50,58,21,54,26
8213,Cell8635,1,4,44,63,62,32,10
8214,Cell8636,1,2,54,47,15,40,6
8215,Cell8637,1,14,47,53,26,45,19
8216,Cell8638,1,6,16,9,45,30,8
8217,Cell8639,1,2,60,12,31,17,6
8218,Cell8640,1,6,16,1,45,23,8
8219,Cell8641,1,1,52,13,8,16,0
8220,Cell8643,1,11,11,31,0,49,33
8221,Cell8644,1,22,24,11,34,26,18
8222,Cell8645,1,4,3,63,51,15,17
8223,Cell8646,1,8,25,31,23,43,2
8224,Cell8647,1,31,21,36,46,33,38
8225,Cell8648,1,2,18,47,53,34,7
8226,Cell8649,1,13,34,57,1,22,16
8227,Cell8650,1,16,29,55,57,29,20
8228,Cell8651,1,7,45,25,10,36,31
8229,Cell8652,1,15,58,63,28,55,15
8230,Cell8653,1,23,42,15,27,42,27
8231,Cell8654,1,4,58,14,51,55,15
8232,Cell8655,1,1,43,9,45,30,8
8233,Cell8656,1,1,43,47,25,5,0
8234,Cell8657,1,5,57,23,38,24,5
8235,Cell8658,1,17,9,42,39,13,21
8236,Cell8659,1,6,16,44,19,23,8
8237,Cell8660,1,7,6,33,49,36,13
8238,Cell8661,1,30,19,22,13,50,37
8239,Cell8662,1,8,38,6,52,43,2
8240,Cell8663,1,6,36,5,59,61,3
8241,Cell8664,1,19,59,8,14,58,22
8242,Cell8665,1,5,42,39,55,42,5
8243,Cell8666,1,21,50,58,21,54,26
8244,Cell8667,1,2,23,5,54,17,7
8245,Cell8668,1,7,6,33,63,2,13
8246,Cell8669,1,15,58,14,28,55,15
8247,Cell8671,1,6,36,21,59,61,3
8248,Cell8672,1,29,27,32,44,51,35
8249,Cell8673,1,2,30,12,17,17,6
8250,Cell8674,1,12,35,43,18,57,14
8251,Cell8675,1,5,56,51,55,20,5
8252,Cell8676,1,16,29,40,57,29,20
8253,Cell8677,1,17,9,42,39,13,21
8254,Cell8678,1,1,18,5,3,61,8
8255,Cell8679,1,7,45,56,10,40,14
8256,Cell8680,1,12,51,45,35,28,14
8257,Cell8681,1,2,23,21,9,61,1
8258,Cell8682,1,16,29,55,57,29,20
8259,Cell8683,1,1,18,5,53,48,0
8260,Cell8684,1,11,11,13,0,49,33
8261,Cell8685,1,8,6,31,63,2,2
8262,Cell8686,1,14,47,53,26,45,19
8263,Cell8687,1,5,13,3,38,25,11
8264,Cell8688,1,31,21,36,46,33,38
8265,Cell8689,1,3,41,64,24,53,9
8266,Cell8691,1,5,13,6,56,59,11
8267,Cell8692,1,5,15,12,61,59,11
8268,Cell8693,1,19,59,8,14,58,22
8269,Cell8694,1,2,60,50,31,57,7
8270,Cell8695,1,12,35,37,20,28,14
8271,Cell8696,1,29,27,32,44,51,35
8272,Cell8697,1,2,17,44,54,31,1
8273,Cell8698,1,7,45,27,10,36,31
8274,Cell8699,1,11,55,54,2,7,32
8275,Cell8700,1,9,10,34,4,37,4
8276,Cell8701,1,18,32,47,5,10,24
8277,Cell8702,1,5,56,64,55,20,5
8278,Cell8703,1,12,51,3,20,28,14
8279,Cell8704,1,9,53,18,47,11,4
8280,Cell8705,1,21,50,58,21,54,26
8281,Cell8706,1,1,62,52,8,16,0
8282,Cell8707,1,2,17,5,54,31,1
8283,Cell8708,1,22,24,45,34,26,18
8284,Cell8709,1,23,42,15,27,42,27
8285,Cell8710,1,2,18,5,9,34,7
8286,Cell8711,1,9,53,18,47,11,4
8287,Cell8712,1,5,43,9,45,30,5
8288,Cell8713,1,28,4,3,11,3,25
8289,Cell8714,1,9,10,54,4,37,4
8290,Cell8715,1,10,39,4,7,46,36
