,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
7578,Cell7981,1,7,2,2,2,3,1
7579,Cell7982,1,3,4,1,0,1,2
7580,Cell7983,1,5,1,1,0,1,21
7581,Cell7984,1,5,1,1,0,1,20
7582,Cell7985,1,3,4,1,0,1,14
7583,Cell7986,1,2,2,2,2,3,1
7584,Cell7987,1,2,2,2,2,3,1
7585,Cell7988,1,4,3,3,3,0,9
7586,Cell7989,1,3,4,1,0,1,2
7587,Cell7990,1,15,3,3,3,0,17
7588,Cell7991,1,4,3,3,3,0,11
7589,Cell7992,1,13,2,4,1,2,13
7590,Cell7993,1,2,2,2,2,3,15
7591,Cell7995,1,5,1,1,0,1,10
7592,Cell7996,1,3,4,1,0,1,2
7593,Cell7997,1,1,2,4,1,2,5
7594,Cell7998,1,10,2,4,1,2,12
7595,Cell7999,1,1,2,4,1,2,4
7596,Cell8000,1,8,3,3,3,0,6
7597,Cell8001,1,11,1,1,0,1,3
7598,Cell8002,1,3,4,1,0,1,14
7599,Cell8003,1,3,4,1,0,1,2
7600,Cell8004,1,13,2,4,1,2,4
7601,Cell8005,1,15,3,3,3,0,17
7602,Cell8007,1,3,4,1,0,1,21
7603,Cell8008,1,4,3,3,3,0,11
7604,Cell8011,1,1,2,4,1,2,5
7605,Cell8012,1,9,2,4,1,2,8
7606,Cell8013,1,8,3,3,3,0,6
7607,Cell8014,1,2,2,2,2,3,27
7608,Cell8015,1,8,3,3,3,0,6
7609,Cell8016,1,6,2,2,2,3,7
7610,Cell8017,1,16,4,1,0,1,24
7611,Cell8018,1,3,4,1,0,1,21
7612,Cell8019,1,5,1,1,0,1,10
7613,Cell8020,1,5,1,1,0,1,20
7614,Cell8021,1,10,2,4,1,2,22
7615,Cell8022,1,5,1,1,0,1,10
7616,Cell8023,1,13,2,4,1,2,13
7617,Cell8024,1,14,2,2,2,3,25
7618,Cell8025,1,1,2,4,1,2,4
7619,Cell8027,1,2,2,2,2,3,1
7620,Cell8028,1,2,2,2,2,3,27
7621,Cell8030,1,9,2,4,1,2,12
7622,Cell8031,1,3,4,1,0,1,2
7623,Cell8032,1,6,2,2,2,3,0
7624,Cell8033,1,1,2,4,1,2,5
7625,Cell8034,1,4,3,3,3,0,11
7626,Cell8035,1,12,3,3,3,0,18
7627,Cell8036,1,6,2,2,2,3,0
7628,Cell8037,1,1,2,4,1,2,5
7629,Cell8038,1,9,2,4,1,2,8
7630,Cell8039,1,2,2,2,2,3,1
7631,Cell8040,1,7,2,2,2,3,16
7632,Cell8041,1,5,1,1,0,1,20
7633,Cell8042,1,2,2,2,2,3,15
7634,Cell8044,1,5,1,1,0,1,10
7635,Cell8045,1,9,2,4,1,2,12
7636,Cell8046,1,1,2,4,1,2,4
7637,Cell8047,1,17,3,3,3,0,23
7638,Cell8048,1,15,3,3,3,0,17
7639,Cell8049,1,9,2,4,1,2,8
7640,Cell8050,1,4,3,3,3,0,11
7641,Cell8051,1,14,2,2,2,3,25
7642,Cell8052,1,3,4,1,0,1,2
7643,Cell8053,1,7,2,2,2,3,0
7644,Cell8055,1,3,4,1,0,1,2
7645,Cell8056,1,15,3,3,3,0,17
7646,Cell8057,1,3,4,1,0,1,21
7647,Cell8058,1,5,1,1,0,1,3
7648,Cell8059,1,15,3,3,3,0,17
7649,Cell8060,1,10,2,4,1,2,26
7650,Cell8061,1,8,3,3,3,0,6
7651,Cell8063,1,4,3,3,3,0,11
7652,Cell8064,1,9,2,4,1,2,12
7653,Cell8065,1,13,2,4,1,2,13
7654,Cell8066,1,2,2,2,2,3,1
7655,Cell8067,1,2,2,2,2,3,1
7656,Cell8068,1,2,2,2,2,3,1
7657,Cell8069,1,4,3,3,3,0,9
7658,Cell8071,1,10,2,4,1,2,26
7659,Cell8072,1,15,3,3,3,0,17
7660,Cell8073,1,12,3,3,3,0,19
7661,Cell8074,1,6,2,2,2,3,0
7662,Cell8075,1,4,3,3,3,0,11
7663,Cell8076,1,8,3,3,3,0,6
7664,Cell8077,1,8,3,3,3,0,19
7665,Cell8078,1,8,3,3,3,0,6
7666,Cell8079,1,8,3,3,3,0,6
7667,Cell8080,1,3,4,1,0,1,2
7668,Cell8081,1,14,2,2,2,3,25
7669,Cell8082,1,1,2,4,1,2,4
7670,Cell8083,1,1,2,4,1,2,12
7671,Cell8084,1,1,2,4,1,2,5
7672,Cell8085,1,4,3,3,3,0,11
7673,Cell8086,1,12,3,3,3,0,18
7674,Cell8087,1,5,1,1,0,1,10
7675,Cell8088,1,1,2,4,1,2,4
7676,Cell8089,1,1,2,4,1,2,4
7677,Cell8090,1,3,4,1,0,1,14
7678,Cell8091,1,16,4,1,0,1,2
7679,Cell8092,1,15,3,3,3,0,17
7680,Cell8093,1,11,1,1,0,1,3
7681,Cell8094,1,12,3,3,3,0,19
7682,Cell8095,1,3,4,1,0,1,14
7683,Cell8096,1,7,2,2,2,3,0
7684,Cell8097,1,10,2,4,1,2,22
7685,Cell8098,1,17,3,3,3,0,23
7686,Cell8099,1,9,2,4,1,2,12
7687,Cell8100,1,12,3,3,3,0,19
7688,Cell8101,1,4,3,3,3,0,9
7689,Cell8102,1,15,3,3,3,0,17
7690,Cell8103,1,16,4,1,0,1,24
7691,Cell8104,1,9,2,4,1,2,8
7692,Cell8105,1,4,3,3,3,0,9
7693,Cell8106,1,12,3,3,3,0,18
7694,Cell8107,1,2,2,2,2,3,1
7695,Cell8108,1,5,1,1,0,1,21
7696,Cell8109,1,9,2,4,1,2,8
7697,Cell8110,1,8,3,3,3,0,6
7698,Cell8111,1,4,3,3,3,0,9
7699,Cell8112,1,4,3,3,3,0,11
7700,Cell8113,1,7,2,2,2,3,16
7701,Cell8114,1,7,2,2,2,3,16
7702,Cell8115,1,4,3,3,3,0,11
7703,Cell8116,1,10,2,4,1,2,22
7704,Cell8117,1,7,2,2,2,3,16
7705,Cell8118,1,11,1,1,0,1,3
7706,Cell8119,1,17,3,3,3,0,23
7707,Cell8120,1,7,2,2,2,3,16
7708,Cell8121,1,5,1,1,0,1,20
7709,Cell8122,1,11,1,1,0,1,3
7710,Cell8123,1,11,4,1,0,1,3
7711,Cell8124,1,6,2,2,2,3,7
7712,Cell8125,1,5,1,1,0,1,20
7713,Cell8126,1,9,2,4,1,2,12
7714,Cell8127,1,1,2,4,1,2,5
7715,Cell8128,1,8,3,3,3,0,19
7716,Cell8129,1,4,3,3,3,0,9
7717,Cell8130,1,11,1,1,0,1,3
7718,Cell8131,1,6,2,2,2,3,0
7719,Cell8132,1,5,1,1,0,1,20
7720,Cell8133,1,1,2,4,1,2,12
7721,Cell8134,1,1,2,4,1,2,4
7722,Cell8135,1,9,2,4,1,2,8
7723,Cell8136,1,4,3,3,3,0,9
7724,Cell8137,1,3,4,1,0,1,2
7725,Cell8138,1,9,2,4,1,2,8
7726,Cell8139,1,17,3,3,3,0,23
7727,Cell8140,1,11,4,1,0,1,3
7728,Cell8141,1,1,2,4,1,2,4
7729,Cell8142,1,9,2,4,1,2,12
7730,Cell8143,1,9,2,4,1,2,12
7731,Cell8144,1,2,2,2,2,3,1
7732,Cell8145,1,7,2,2,2,3,16
7733,Cell8146,1,3,4,1,0,1,21
7734,Cell8147,1,12,3,3,3,0,19
7735,Cell8148,1,14,2,2,2,3,25
7736,Cell8150,1,1,2,4,1,2,5
7737,Cell8151,1,4,3,3,3,0,9
7738,Cell8152,1,11,1,1,0,1,3
7739,Cell8153,1,6,2,2,2,3,0
7740,Cell8154,1,8,3,3,3,0,6
7741,Cell8155,1,3,4,1,0,1,2
7742,Cell8156,1,7,2,2,2,3,0
7743,Cell8157,1,6,2,2,2,3,0
7744,Cell8158,1,15,3,3,3,0,17
7745,Cell8159,1,16,4,1,0,1,2
7746,Cell8160,1,7,2,2,2,3,16
7747,Cell8161,1,3,4,1,0,1,14
7748,Cell8162,1,6,2,2,2,3,7
7749,Cell8163,1,5,1,1,0,1,10
7750,Cell8164,1,4,3,3,3,0,9
7751,Cell8165,1,17,3,3,3,0,23
7752,Cell8166,1,1,2,4,1,2,4
7753,Cell8167,1,4,3,3,3,0,11
7754,Cell8168,1,11,1,1,0,1,3
7755,Cell8169,1,8,3,3,3,0,6
7756,Cell8170,1,17,3,3,3,0,23
7757,Cell8171,1,6,2,2,2,3,0
7758,Cell8172,1,8,3,3,3,0,19
7759,Cell8173,1,7,2,2,2,3,15
7760,Cell8174,1,15,3,3,3,0,17
7761,Cell8175,1,16,4,1,0,1,24
7762,Cell8176,1,2,2,2,2,3,27
7763,Cell8177,1,8,3,3,3,0,6
7764,Cell8178,1,16,4,1,0,1,24
7765,Cell8179,1,4,3,3,3,0,9
7766,Cell8180,1,11,4,1,0,1,3
7767,Cell8181,1,4,3,3,3,0,11
7768,Cell8182,1,15,3,3,3,0,17
7769,Cell8183,1,1,2,4,1,2,5
7770,Cell8184,1,4,3,3,3,0,9
7771,Cell8186,1,4,3,3,3,0,11
7772,Cell8187,1,7,2,2,2,3,16
7773,Cell8188,1,10,2,4,1,2,26
7774,Cell8189,1,15,3,3,3,0,17
7775,Cell8190,1,12,3,3,3,0,18
7776,Cell8191,1,11,1,1,0,1,3
7777,Cell8192,1,14,2,2,2,3,25
7778,Cell8194,1,4,3,3,3,0,11
7779,Cell8195,1,1,2,4,1,2,12
7780,Cell8196,1,8,3,3,3,0,19
7781,Cell8197,1,11,4,1,0,1,24
7782,Cell8198,1,6,2,2,2,3,0
7783,Cell8199,1,6,2,2,2,3,7
7784,Cell8200,1,6,2,2,2,3,0
7785,Cell8201,1,11,4,1,0,1,24
7786,Cell8202,1,11,1,1,0,1,3
7787,Cell8203,1,11,1,1,0,1,3
7788,Cell8204,1,2,2,2,2,3,15
7789,Cell8205,1,1,2,4,1,2,5
7790,Cell8206,1,13,2,4,1,2,13
7791,Cell8207,1,2,2,2,2,3,15
7792,Cell8208,1,1,2,4,1,2,4
7793,Cell8209,1,1,2,4,1,2,5
7794,Cell8210,1,4,3,3,3,0,9
7795,Cell8211,1,7,2,2,2,3,0
7796,Cell8212,1,7,2,2,2,3,16
7797,Cell8213,1,8,3,3,3,0,6
7798,Cell8214,1,4,3,3,3,0,9
7799,Cell8215,1,13,2,4,1,2,13
7800,Cell8216,1,8,3,3,3,0,19
7801,Cell8217,1,1,2,4,1,2,5
7802,Cell8218,1,3,4,1,0,1,2
7803,Cell8219,1,13,2,4,1,2,4
7804,Cell8220,1,18,4,1,0,1,14
7805,Cell8221,1,6,2,2,2,3,7
7806,Cell8222,1,14,2,2,2,3,25
7807,Cell8223,1,1,2,4,1,2,5
7808,Cell8224,1,11,1,1,0,1,3
7809,Cell8225,1,8,3,3,3,0,6
7810,Cell8226,1,3,4,1,0,1,2
7811,Cell8227,1,1,2,4,1,2,5
7812,Cell8228,1,4,3,3,3,0,9
7813,Cell8229,1,1,2,4,1,2,4
7814,Cell8230,1,1,2,4,1,2,4
7815,Cell8231,1,15,3,3,3,0,6
7816,Cell8232,1,10,2,4,1,2,12
7817,Cell8233,1,18,1,1,0,1,20
7818,Cell8234,1,2,2,2,2,3,15
7819,Cell8235,1,14,2,2,2,3,25
7820,Cell8236,1,1,2,4,1,2,5
7821,Cell8237,1,11,4,1,0,1,3
7822,Cell8238,1,3,1,1,0,1,21
7823,Cell8239,1,11,4,1,0,1,2
7824,Cell8240,1,3,4,1,0,1,14
7825,Cell8241,1,13,2,4,1,2,13
7826,Cell8243,1,5,1,1,0,1,10
7827,Cell8244,1,10,2,4,1,2,26
7828,Cell8245,1,7,2,2,2,3,16
7829,Cell8246,1,18,1,1,0,1,20
7830,Cell8247,1,2,2,2,2,3,27
7831,Cell8248,1,2,2,2,2,3,27
7832,Cell8249,1,5,1,1,0,1,10
7833,Cell8250,1,2,2,2,2,3,1
7834,Cell8251,1,2,2,2,2,3,15
7835,Cell8252,1,9,2,4,1,2,8
7836,Cell8253,1,7,2,2,2,3,15
7837,Cell8254,1,13,2,4,1,2,13
7838,Cell8255,1,1,2,4,1,2,5
7839,Cell8256,1,2,2,2,2,3,27
7840,Cell8257,1,10,2,4,1,2,26
7841,Cell8258,1,9,2,4,1,2,12
7842,Cell8259,1,8,3,3,3,0,6
7843,Cell8260,1,1,2,4,1,2,4
7844,Cell8261,1,10,2,4,1,2,26
7845,Cell8262,1,11,1,1,0,1,3
7846,Cell8263,1,4,3,3,3,0,11
7847,Cell8265,1,4,3,3,3,0,11
7848,Cell8266,1,10,2,4,1,2,22
7849,Cell8267,1,1,2,4,1,2,5
7850,Cell8268,1,9,2,4,1,2,12
7851,Cell8269,1,6,2,2,2,3,0
7852,Cell8270,1,4,3,3,3,0,11
7853,Cell8271,1,14,2,2,2,3,25
7854,Cell8272,1,11,1,1,0,1,3
7855,Cell8273,1,5,1,1,0,1,10
7856,Cell8274,1,5,1,1,0,1,10
7857,Cell8275,1,10,2,4,1,2,22
7858,Cell8276,1,9,2,4,1,2,8
7859,Cell8277,1,12,3,3,3,0,18
7860,Cell8278,1,9,2,4,1,2,8
7861,Cell8279,1,10,2,4,1,2,12
7862,Cell8280,1,1,2,4,1,2,12
7863,Cell8281,1,8,3,3,3,0,6
7864,Cell8282,1,6,2,2,2,3,0
7865,Cell8283,1,6,2,2,2,3,7
7866,Cell8284,1,12,3,3,3,0,19
7867,Cell8285,1,2,2,2,2,3,15
7868,Cell8286,1,16,4,1,0,1,24
7869,Cell8287,1,8,3,3,3,0,6
7870,Cell8288,1,3,4,1,0,1,2
7871,Cell8289,1,14,2,2,2,3,25
7872,Cell8290,1,4,3,3,3,0,9
7873,Cell8291,1,16,4,1,0,1,24
7874,Cell8292,1,5,1,1,0,1,10
7875,Cell8293,1,5,1,1,0,1,10
7876,Cell8294,1,3,4,1,0,1,14
7877,Cell8295,1,10,2,4,1,2,26
7878,Cell8296,1,8,3,3,3,0,19
7879,Cell8297,1,2,2,2,2,3,1
7880,Cell8298,1,9,2,4,1,2,8
7881,Cell8299,1,4,3,3,3,0,9
7882,Cell8300,1,3,4,1,0,1,21
7883,Cell8301,1,9,2,4,1,2,8
7884,Cell8302,1,5,1,1,0,1,10
7885,Cell8303,1,10,2,4,1,2,12
7886,Cell8304,1,9,2,4,1,2,8
7887,Cell8305,1,17,3,3,3,0,23
7888,Cell8306,1,3,4,1,0,1,2
7889,Cell8308,1,8,3,3,3,0,6
7890,Cell8309,1,7,2,2,2,3,15
7891,Cell8310,1,9,2,4,1,2,12
7892,Cell8311,1,7,2,2,2,3,16
7893,Cell8312,1,6,2,2,2,3,0
7894,Cell8313,1,4,3,3,3,0,9
7895,Cell8314,1,10,2,4,1,2,26
7896,Cell8315,1,7,2,2,2,3,0
7897,Cell8316,1,14,2,2,2,3,25
7898,Cell8317,1,5,1,1,0,1,20
7899,Cell8318,1,11,1,1,0,1,3
7900,Cell8319,1,7,2,2,2,3,0
7901,Cell8320,1,9,2,4,1,2,8
7902,Cell8321,1,9,2,4,1,2,12
7903,Cell8323,1,2,2,2,2,3,1
7904,Cell8324,1,5,1,1,0,1,20
7905,Cell8325,1,9,2,4,1,2,12
7906,Cell8326,1,2,2,2,2,3,15
7907,Cell8327,1,5,1,1,0,1,21
7908,Cell8328,1,15,3,3,3,0,23
7909,Cell8329,1,7,2,2,2,3,0
7910,Cell8330,1,7,2,2,2,3,0
7911,Cell8331,1,12,3,3,3,0,18
7912,Cell8332,1,10,2,4,1,2,22
7913,Cell8334,1,5,1,1,0,1,21
7914,Cell8335,1,7,2,2,2,3,16
7915,Cell8336,1,5,1,1,0,1,10
7916,Cell8337,1,2,2,2,2,3,1
7917,Cell8338,1,2,2,2,2,3,1
7918,Cell8339,1,13,2,4,1,2,13
7919,Cell8340,1,11,1,1,0,1,3
7920,Cell8341,1,7,2,2,2,3,15
7921,Cell8342,1,8,3,3,3,0,6
7922,Cell8343,1,13,2,4,1,2,13
7923,Cell8344,1,2,2,2,2,3,1
7924,Cell8345,1,1,2,4,1,2,5
7925,Cell8346,1,1,2,4,1,2,12
7926,Cell8347,1,10,2,4,1,2,22
7927,Cell8348,1,8,3,3,3,0,6
7928,Cell8349,1,2,2,2,2,3,1
7929,Cell8350,1,4,3,3,3,0,9
7930,Cell8351,1,12,3,3,3,0,18
7931,Cell8352,1,16,4,1,0,1,2
7932,Cell8353,1,3,4,1,0,1,14
7933,Cell8354,1,2,2,2,2,3,27
7934,Cell8355,1,11,4,1,0,1,2
7935,Cell8356,1,6,2,2,2,3,7
7936,Cell8357,1,7,2,2,2,3,15
7937,Cell8358,1,3,4,1,0,1,14
7938,Cell8359,1,6,2,2,2,3,7
7939,Cell8360,1,5,1,1,0,1,20
7940,Cell8361,1,9,2,4,1,2,8
7941,Cell8362,1,1,2,4,1,2,5
7942,Cell8363,1,18,4,1,0,1,14
7943,Cell8364,1,10,2,4,1,2,22
7944,Cell8365,1,15,3,3,3,0,17
7945,Cell8366,1,7,2,2,2,3,15
7946,Cell8367,1,3,4,1,0,1,14
7947,Cell8368,1,7,2,2,2,3,0
7948,Cell8369,1,12,3,3,3,0,18
7949,Cell8370,1,7,2,2,2,3,0
7950,Cell8371,1,11,4,1,0,1,3
7951,Cell8372,1,1,2,4,1,2,4
7952,Cell8373,1,11,1,1,0,1,3
7953,Cell8374,1,13,2,4,1,2,4
7954,Cell8376,1,9,2,4,1,2,8
7955,Cell8377,1,4,3,3,3,0,9
7956,Cell8378,1,10,2,4,1,2,12
7957,Cell8379,1,6,2,2,2,3,0
7958,Cell8380,1,14,2,2,2,3,25
7959,Cell8381,1,3,1,1,0,1,21
7960,Cell8382,1,1,2,4,1,2,4
7961,Cell8383,1,1,2,4,1,2,5
7962,Cell8384,1,5,1,1,0,1,10
7963,Cell8385,1,7,2,2,2,3,15
7964,Cell8386,1,3,4,1,0,1,2
7965,Cell8387,1,14,2,2,2,3,7
7966,Cell8388,1,4,3,3,3,0,9
7967,Cell8389,1,1,2,4,1,2,4
7968,Cell8391,1,9,2,4,1,2,8
7969,Cell8392,1,11,1,1,0,1,3
7970,Cell8393,1,9,2,4,1,2,8
7971,Cell8394,1,4,3,3,3,0,9
7972,Cell8395,1,4,3,3,3,0,11
7973,Cell8396,1,5,1,1,0,1,20
7974,Cell8397,1,1,2,4,1,2,5
7975,Cell8398,1,4,3,3,3,0,11
7976,Cell8399,1,2,2,2,2,3,15
7977,Cell8400,1,6,2,2,2,3,7
7978,Cell8401,1,7,2,2,2,3,0
7979,Cell8402,1,4,3,3,3,0,11
7980,Cell8403,1,1,2,4,1,2,4
7981,Cell8404,1,14,2,2,2,3,25
7982,Cell8405,1,13,2,4,1,2,13
7983,Cell8406,1,1,2,4,1,2,5
7984,Cell8407,1,16,4,1,0,1,24
7985,Cell8409,1,10,2,4,1,2,26
7986,Cell8410,1,7,2,2,2,3,16
7987,Cell8411,1,13,2,4,1,2,13
7988,Cell8412,1,9,2,4,1,2,8
7989,Cell8413,1,5,1,1,0,1,21
7990,Cell8414,1,14,2,2,2,3,25
7991,Cell8415,1,17,3,3,3,0,23
7992,Cell8416,1,7,2,2,2,3,16
7993,Cell8417,1,10,2,4,1,2,26
7994,Cell8418,1,13,2,4,1,2,13
7995,Cell8419,1,8,3,3,3,0,19
7996,Cell8420,1,12,3,3,3,0,18
7997,Cell8421,1,7,2,2,2,3,16
7998,Cell8422,1,2,2,2,2,3,15
7999,Cell8424,1,2,2,2,2,3,1
8000,Cell8425,1,10,2,4,1,2,26
8001,Cell8426,1,5,1,1,0,1,10
8002,Cell8427,1,2,2,2,2,3,1
8003,Cell8428,1,13,2,4,1,2,13
8004,Cell8429,1,13,2,4,1,2,13
8005,Cell8430,1,9,2,4,1,2,8
8006,Cell8431,1,3,4,1,0,1,21
8007,Cell8432,1,4,3,3,3,0,9
8008,Cell8433,1,9,2,4,1,2,8
8009,Cell8434,1,6,2,2,2,3,7
8010,Cell8435,1,9,2,4,1,2,8
8011,Cell8436,1,12,3,3,3,0,19
8012,Cell8437,1,17,3,3,3,0,23
8013,Cell8438,1,12,3,3,3,0,18
8014,Cell8439,1,12,3,3,3,0,18
8015,Cell8440,1,14,2,2,2,3,25
8016,Cell8441,1,5,1,1,0,1,20
8017,Cell8442,1,2,2,2,2,3,15
8018,Cell8443,1,1,2,4,1,2,4
8019,Cell8444,1,9,2,4,1,2,8
8020,Cell8445,1,10,2,4,1,2,13
8021,Cell8447,1,4,3,3,3,0,9
8022,Cell8448,1,17,3,3,3,0,23
8023,Cell8449,1,1,2,4,1,2,5
8024,Cell8450,1,4,3,3,3,0,11
8025,Cell8451,1,2,2,2,2,3,27
8026,Cell8452,1,16,4,1,0,1,2
8027,Cell8453,1,10,2,4,1,2,22
8028,Cell8454,1,14,2,2,2,3,25
8029,Cell8455,1,5,1,1,0,1,21
8030,Cell8456,1,12,3,3,3,0,18
8031,Cell8457,1,10,2,4,1,2,22
8032,Cell8458,1,7,2,2,2,3,0
8033,Cell8459,1,4,3,3,3,0,11
8034,Cell8460,1,8,3,3,3,0,19
8035,Cell8461,1,12,3,3,3,0,18
8036,Cell8462,1,13,2,4,1,2,13
8037,Cell8463,1,10,2,4,1,2,26
8038,Cell8464,1,7,2,2,2,3,15
8039,Cell8466,1,5,1,1,0,1,20
8040,Cell8467,1,4,3,3,3,0,11
8041,Cell8469,1,5,1,1,0,1,10
8042,Cell8470,1,14,2,2,2,3,25
8043,Cell8471,1,13,2,4,1,2,13
8044,Cell8472,1,9,2,4,1,2,12
8045,Cell8473,1,1,2,4,1,2,12
8046,Cell8474,1,16,4,1,0,1,24
8047,Cell8475,1,7,2,2,2,3,15
8048,Cell8476,1,2,2,2,2,3,1
8049,Cell8477,1,18,1,1,0,1,20
8050,Cell8478,1,2,2,2,2,3,1
8051,Cell8479,1,2,2,2,2,3,1
8052,Cell8480,1,6,2,2,2,3,7
8053,Cell8481,1,11,4,1,0,1,3
8054,Cell8482,1,10,2,4,1,2,26
8055,Cell8483,1,6,2,2,2,3,0
8056,Cell8484,1,8,3,3,3,0,6
8057,Cell8485,1,4,3,3,3,0,11
8058,Cell8486,1,5,1,1,0,1,10
8059,Cell8487,1,11,1,1,0,1,3
8060,Cell8488,1,7,2,2,2,3,16
8061,Cell8489,1,7,2,2,2,3,0
8062,Cell8490,1,7,2,2,2,3,0
8063,Cell8491,1,2,2,2,2,3,1
8064,Cell8492,1,11,1,1,0,1,3
8065,Cell8493,1,9,2,4,1,2,12
8066,Cell8494,1,8,3,3,3,0,19
8067,Cell8495,1,9,2,4,1,2,8
8068,Cell8496,1,1,2,4,1,2,4
8069,Cell8497,1,2,2,2,2,3,15
8070,Cell8498,1,2,2,2,2,3,1
8071,Cell8499,1,5,1,1,0,1,10
8072,Cell8500,1,8,3,3,3,0,6
8073,Cell8501,1,14,2,2,2,3,7
8074,Cell8502,1,13,2,4,1,2,13
8075,Cell8503,1,10,2,4,1,2,26
8076,Cell8504,1,10,2,4,1,2,26
8077,Cell8505,1,13,2,4,1,2,13
8078,Cell8506,1,2,2,2,2,3,15
8079,Cell8507,1,2,2,2,2,3,27
8080,Cell8508,1,8,3,3,3,0,6
8081,Cell8509,1,3,4,1,0,1,2
8082,Cell8510,1,16,4,1,0,1,2
8083,Cell8511,1,17,3,3,3,0,23
8084,Cell8512,1,11,4,1,0,1,3
8085,Cell8513,1,10,2,4,1,2,22
8086,Cell8514,1,4,3,3,3,0,9
8087,Cell8515,1,3,4,1,0,1,14
8088,Cell8517,1,3,4,1,0,1,2
8089,Cell8518,1,1,2,4,1,2,5
8090,Cell8519,1,3,4,1,0,1,2
8091,Cell8520,1,4,3,3,3,0,9
8092,Cell8521,1,3,4,1,0,1,2
8093,Cell8522,1,13,2,4,1,2,13
8094,Cell8523,1,13,2,4,1,2,13
8095,Cell8524,1,17,3,3,3,0,23
8096,Cell8525,1,4,3,3,3,0,11
8097,Cell8526,1,17,3,3,3,0,23
8098,Cell8527,1,16,4,1,0,1,24
8099,Cell8528,1,2,2,2,2,3,1
8100,Cell8529,1,3,4,1,0,1,2
8101,Cell8530,1,7,2,2,2,3,16
8102,Cell8531,1,1,2,4,1,2,5
8103,Cell8532,1,4,3,3,3,0,9
8104,Cell8533,1,9,2,4,1,2,8
8105,Cell8534,1,9,2,4,1,2,12
8106,Cell8535,1,16,4,1,0,1,24
8107,Cell8536,1,15,3,3,3,0,17
8108,Cell8537,1,6,2,2,2,3,0
8109,Cell8538,1,7,2,2,2,3,16
8110,Cell8539,1,12,3,3,3,0,18
8111,Cell8540,1,7,2,2,2,3,0
8112,Cell8541,1,10,2,4,1,2,26
8113,Cell8542,1,11,1,1,0,1,3
8114,Cell8543,1,2,2,2,2,3,1
8115,Cell8544,1,8,3,3,3,0,6
8116,Cell8545,1,6,2,2,2,3,7
8117,Cell8546,1,11,4,1,0,1,24
8118,Cell8547,1,3,4,1,0,1,21
8119,Cell8548,1,14,2,2,2,3,7
8120,Cell8549,1,5,1,1,0,1,10
8121,Cell8550,1,1,2,4,1,2,5
8122,Cell8551,1,2,2,2,2,3,1
8123,Cell8552,1,1,2,4,1,2,5
8124,Cell8553,1,9,2,4,1,2,12
8125,Cell8554,1,14,2,2,2,3,7
8126,Cell8555,1,14,2,2,2,3,7
8127,Cell8556,1,6,2,2,2,3,7
8128,Cell8557,1,12,3,3,3,0,18
8129,Cell8558,1,2,2,2,2,3,27
8130,Cell8559,1,3,1,1,0,1,21
8131,Cell8561,1,1,2,4,1,2,4
8132,Cell8562,1,10,2,4,1,2,22
8133,Cell8563,1,12,3,3,3,0,18
8134,Cell8564,1,1,2,4,1,2,4
8135,Cell8565,1,9,2,4,1,2,8
8136,Cell8566,1,5,1,1,0,1,10
8137,Cell8567,1,7,2,2,2,3,0
8138,Cell8568,1,3,4,1,0,1,2
8139,Cell8569,1,3,4,1,0,1,21
8140,Cell8570,1,4,3,3,3,0,9
8141,Cell8571,1,1,2,4,1,2,4
8142,Cell8572,1,13,2,4,1,2,13
8143,Cell8573,1,10,2,4,1,2,22
8144,Cell8574,1,3,4,1,0,1,21
8145,Cell8575,1,5,1,1,0,1,10
8146,Cell8576,1,2,2,2,2,3,1
8147,Cell8577,1,11,4,1,0,1,3
8148,Cell8578,1,5,1,1,0,1,21
8149,Cell8579,1,1,2,4,1,2,4
8150,Cell8580,1,1,2,4,1,2,4
8151,Cell8581,1,5,1,1,0,1,21
8152,Cell8582,1,15,3,3,3,0,17
8153,Cell8583,1,2,2,2,2,3,15
8154,Cell8584,1,7,2,2,2,3,15
8155,Cell8585,1,12,3,3,3,0,18
8156,Cell8586,1,4,3,3,3,0,9
8157,Cell8587,1,1,2,4,1,2,4
8158,Cell8588,1,12,3,3,3,0,18
8159,Cell8589,1,1,2,4,1,2,5
8160,Cell8590,1,2,2,2,2,3,1
8161,Cell8591,1,3,4,1,0,1,14
8162,Cell8592,1,13,2,4,1,2,13
8163,Cell8593,1,1,2,4,1,2,4
8164,Cell8594,1,2,2,2,2,3,1
8165,Cell8595,1,3,4,1,0,1,14
8166,Cell8596,1,9,2,4,1,2,8
8167,Cell8597,1,9,2,4,1,2,8
8168,Cell8598,1,2,2,2,2,3,1
8169,Cell8599,1,10,2,4,1,2,26
8170,Cell8600,1,13,2,4,1,2,13
8171,Cell8601,1,15,3,3,3,0,17
8172,Cell8602,1,6,2,2,2,3,1
8173,Cell8603,1,12,3,3,3,0,18
8174,Cell8604,1,5,1,1,0,1,20
8175,Cell8605,1,1,2,4,1,2,5
8176,Cell8606,1,1,2,4,1,2,5
8177,Cell8607,1,4,3,3,3,0,9
8178,Cell8608,1,16,4,1,0,1,24
8179,Cell8609,1,13,2,4,1,2,13
8180,Cell8610,1,3,4,1,0,1,2
8181,Cell8611,1,10,2,4,1,2,22
8182,Cell8612,1,3,4,1,0,1,14
8183,Cell8613,1,2,2,2,2,3,27
