,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
7397,Cell7782,1,12,1,4,17,1,9
7398,Cell7783,1,24,6,27,24,13,20
7399,Cell7784,1,16,27,13,29,21,14
7400,Cell7785,1,20,26,10,27,3,12
7401,Cell7786,1,18,16,29,15,2,16
7402,Cell7787,1,22,9,19,25,5,18
7403,Cell7788,1,18,22,29,15,2,16
7404,Cell7789,1,11,1,22,8,28,8
7405,Cell7790,1,8,20,21,23,29,27
7406,Cell7791,1,25,7,17,20,31,21
7407,Cell7792,1,24,6,27,24,13,20
7408,Cell7793,1,28,32,11,14,4,24
7409,Cell7794,1,6,15,7,4,12,4
7410,Cell7795,1,18,16,29,15,2,16
7411,Cell7796,1,22,30,19,25,5,18
7412,Cell7797,1,10,4,30,16,27,7
7413,Cell7798,1,28,32,11,14,4,24
7414,Cell7799,1,16,27,13,29,21,14
7415,Cell7800,1,10,4,30,16,27,7
7416,Cell7801,1,11,1,22,8,28,8
7417,Cell7802,1,23,21,32,13,0,19
7418,Cell7803,1,12,1,4,17,1,9
7419,Cell7805,1,9,3,25,22,15,6
7420,Cell7806,1,8,20,16,28,29,27
7421,Cell7807,1,18,22,29,15,2,16
7422,Cell7808,1,16,11,13,29,21,14
7423,Cell7809,1,8,20,21,28,29,27
7424,Cell7810,1,23,21,32,13,0,19
7425,Cell7811,1,1,29,18,30,6,0
7426,Cell7812,1,7,28,8,0,11,3
7427,Cell7813,1,23,21,32,13,0,19
7428,Cell7814,1,19,13,3,18,9,15
7429,Cell7815,1,2,10,16,31,24,25
7430,Cell7816,1,5,31,23,23,25,5
7431,Cell7817,1,13,12,15,12,26,26
7432,Cell7818,1,8,20,21,23,29,27
7433,Cell7819,1,21,5,2,26,7,17
7434,Cell7820,1,11,1,22,8,28,8
7435,Cell7821,1,1,12,1,28,8,28
7436,Cell7822,1,13,12,15,12,26,26
7437,Cell7823,1,19,13,3,18,9,15
7438,Cell7824,1,17,6,14,21,10,11
7439,Cell7825,1,1,12,21,12,22,0
7440,Cell7826,1,7,28,6,0,11,3
7441,Cell7827,1,15,25,28,11,18,10
7442,Cell7828,1,6,15,7,4,12,4
7443,Cell7829,1,28,2,11,14,4,24
7444,Cell7830,1,20,26,10,27,3,12
7445,Cell7831,1,19,13,3,18,9,15
7446,Cell7832,1,19,13,6,18,9,15
7447,Cell7833,1,12,1,4,17,1,9
7448,Cell7834,1,28,32,11,14,4,24
7449,Cell7835,1,26,14,31,6,16,22
7450,Cell7836,1,26,14,31,6,16,22
7451,Cell7837,1,1,29,18,30,6,0
7452,Cell7838,1,26,14,31,6,16,22
7453,Cell7841,1,15,25,28,11,23,10
7454,Cell7842,1,2,18,20,31,19,29
7455,Cell7843,1,18,22,29,15,2,16
7456,Cell7844,1,27,4,24,2,17,23
7457,Cell7845,1,13,12,15,12,26,26
7458,Cell7847,1,17,6,14,21,10,11
7459,Cell7848,1,22,30,19,25,5,18
7460,Cell7849,1,6,15,7,4,12,4
7461,Cell7850,1,26,14,31,6,16,22
7462,Cell7851,1,26,14,31,6,16,22
7463,Cell7852,1,20,26,10,27,3,12
7464,Cell7853,1,10,4,30,16,27,7
7465,Cell7854,1,11,1,22,8,28,8
7466,Cell7855,1,1,29,18,30,6,0
7467,Cell7856,1,16,8,13,29,21,14
7468,Cell7857,1,15,25,28,11,18,10
7469,Cell7858,1,27,4,24,2,17,23
7470,Cell7860,1,15,25,28,11,18,10
7471,Cell7861,1,18,22,29,15,2,16
7472,Cell7862,1,7,28,8,0,11,3
7473,Cell7863,1,12,1,4,17,1,9
7474,Cell7864,1,5,31,23,23,25,5
7475,Cell7865,1,17,6,14,21,10,11
7476,Cell7866,1,13,12,15,12,26,26
7477,Cell7867,1,17,6,6,21,10,11
7478,Cell7868,1,22,9,19,25,5,18
7479,Cell7869,1,21,5,2,26,7,17
7480,Cell7870,1,6,15,7,4,12,4
7481,Cell7871,1,26,14,6,6,16,22
7482,Cell7872,1,11,1,22,8,28,8
7483,Cell7874,1,16,11,13,29,21,14
7484,Cell7875,1,6,15,7,4,12,4
7485,Cell7876,1,10,4,30,16,27,7
7486,Cell7877,1,23,21,32,13,0,19
7487,Cell7878,1,7,28,8,0,11,3
7488,Cell7879,1,12,1,4,17,1,9
7489,Cell7880,1,8,20,21,23,29,27
7490,Cell7881,1,19,13,3,18,9,15
7491,Cell7882,1,15,25,28,11,23,10
7492,Cell7883,1,11,1,22,8,28,8
7493,Cell7884,1,2,10,27,24,13,25
7494,Cell7885,1,1,29,16,30,22,0
7495,Cell7886,1,1,29,18,30,22,0
7496,Cell7887,1,19,13,3,18,9,15
7497,Cell7888,1,23,21,32,13,0,19
7498,Cell7889,1,10,4,30,16,27,7
7499,Cell7890,1,10,4,30,16,27,7
7500,Cell7891,1,26,14,31,6,16,22
7501,Cell7892,1,27,4,24,2,17,23
7502,Cell7893,1,27,4,24,2,17,23
7503,Cell7894,1,15,25,28,11,18,10
7504,Cell7895,1,23,21,32,13,0,19
7505,Cell7896,1,17,6,14,21,10,11
7506,Cell7897,1,20,26,10,27,3,12
7507,Cell7898,1,26,14,31,6,16,22
7508,Cell7899,1,9,3,25,22,15,6
7509,Cell7900,1,4,17,9,7,14,1
7510,Cell7901,1,3,17,12,19,30,2
7511,Cell7902,1,15,25,28,11,18,10
7512,Cell7903,1,9,3,25,22,15,6
7513,Cell7904,1,22,30,19,25,5,18
7514,Cell7905,1,8,24,12,28,8,28
7515,Cell7906,1,11,1,22,8,28,8
7516,Cell7907,1,1,12,1,12,22,28
7517,Cell7908,1,2,18,16,6,19,29
7518,Cell7909,1,26,14,31,6,16,22
7519,Cell7910,1,20,26,10,27,3,12
7520,Cell7911,1,4,17,9,7,14,1
7521,Cell7912,1,13,12,15,12,26,26
7522,Cell7913,1,17,6,1,21,10,11
7523,Cell7914,1,4,24,12,7,14,1
7524,Cell7915,1,26,14,31,6,16,22
7525,Cell7916,1,8,18,16,28,19,27
7526,Cell7917,1,16,27,20,29,21,14
7527,Cell7918,1,26,14,31,6,16,22
7528,Cell7919,1,12,1,4,17,1,9
7529,Cell7920,1,12,1,4,17,1,9
7530,Cell7921,1,5,31,23,23,25,5
7531,Cell7922,1,14,19,26,5,20,13
7532,Cell7923,1,12,1,4,17,1,9
7533,Cell7924,1,16,11,13,29,21,14
7534,Cell7925,1,1,12,1,28,8,28
7535,Cell7926,1,15,25,28,11,18,10
7536,Cell7927,1,3,28,5,0,30,2
7537,Cell7928,1,15,25,28,11,18,10
7538,Cell7929,1,7,28,6,0,11,3
7539,Cell7932,1,25,7,17,20,31,21
7540,Cell7933,1,21,5,2,26,7,17
7541,Cell7935,1,17,6,14,21,10,11
7542,Cell7936,1,7,28,8,0,11,3
7543,Cell7937,1,21,5,21,26,7,17
7544,Cell7938,1,4,17,1,7,14,1
7545,Cell7939,1,2,10,12,31,24,25
7546,Cell7940,1,18,16,29,15,2,16
7547,Cell7941,1,2,18,6,31,19,29
7548,Cell7942,1,4,17,9,7,14,1
7549,Cell7945,1,20,26,10,27,3,12
7550,Cell7946,1,3,28,5,0,30,2
7551,Cell7948,1,6,15,7,4,12,4
7552,Cell7949,1,15,25,28,11,23,10
7553,Cell7950,1,18,16,29,15,2,16
7554,Cell7951,1,17,6,14,21,10,11
7555,Cell7952,1,18,16,20,15,2,16
7556,Cell7953,1,3,28,20,19,30,2
7557,Cell7954,1,25,7,17,20,31,21
7558,Cell7955,1,17,6,14,21,10,11
7559,Cell7956,1,2,18,16,6,19,29
7560,Cell7958,1,4,17,12,7,14,1
7561,Cell7959,1,8,24,21,28,8,28
7562,Cell7960,1,2,18,6,31,19,29
7563,Cell7962,1,4,17,9,7,14,1
7564,Cell7963,1,12,1,16,17,1,9
7565,Cell7964,1,25,7,17,20,31,21
7566,Cell7965,1,1,29,18,30,6,0
7567,Cell7966,1,12,1,4,17,1,9
7568,Cell7967,1,22,9,19,25,5,18
7569,Cell7968,1,27,4,24,2,17,23
7570,Cell7969,1,25,7,17,20,31,21
7571,Cell7970,1,6,15,7,4,12,4
7572,Cell7971,1,12,1,4,17,1,9
7573,Cell7972,1,1,29,18,30,22,0
7574,Cell7973,1,13,12,15,12,26,26
7575,Cell7974,1,16,11,13,29,21,14
7576,Cell7975,1,4,17,9,7,14,1
7577,Cell7976,1,17,6,14,21,10,11
7578,Cell7977,1,16,8,13,29,21,14
7579,Cell7978,1,15,25,28,11,18,10
7580,Cell7979,1,18,22,29,15,2,16
7581,Cell7980,1,9,3,25,22,15,6
7582,Cell7981,1,12,1,4,17,1,9
7583,Cell7982,1,24,6,27,24,13,20
7584,Cell7983,1,14,19,26,5,20,13
7585,Cell7984,1,14,19,26,5,20,13
7586,Cell7985,1,23,21,32,13,0,19
7587,Cell7987,1,4,17,9,7,14,1
7588,Cell7988,1,16,11,13,29,21,14
7589,Cell7989,1,8,24,1,28,8,28
7590,Cell7990,1,17,6,14,21,10,11
7591,Cell7991,1,28,2,11,14,4,24
7592,Cell7992,1,27,4,24,2,17,23
7593,Cell7993,1,4,17,9,7,14,1
7594,Cell7995,1,15,25,28,11,18,10
7595,Cell7996,1,10,4,30,16,27,7
7596,Cell7997,1,1,29,18,30,6,0
7597,Cell7998,1,22,9,19,25,5,18
7598,Cell8000,1,20,23,10,27,3,12
7599,Cell8001,1,26,14,31,6,16,22
7600,Cell8002,1,1,12,1,28,8,28
7601,Cell8003,1,15,25,28,11,18,10
7602,Cell8004,1,5,31,23,23,25,5
7603,Cell8005,1,20,23,10,27,3,12
7604,Cell8007,1,24,6,27,24,13,20
7605,Cell8008,1,20,23,10,27,3,12
7606,Cell8010,1,14,26,10,5,3,12
7607,Cell8011,1,1,29,21,30,6,0
7608,Cell8012,1,1,29,18,30,6,0
7609,Cell8013,1,8,20,16,28,29,27
7610,Cell8014,1,7,28,8,0,11,3
7611,Cell8015,1,13,27,15,12,26,26
7612,Cell8016,1,12,1,4,17,1,9
7613,Cell8017,1,18,22,29,15,2,16
7614,Cell8018,1,1,12,1,12,22,28
7615,Cell8019,1,14,19,26,5,20,13
7616,Cell8020,1,14,19,26,5,20,13
7617,Cell8021,1,27,4,24,2,17,23
7618,Cell8022,1,15,25,28,11,18,10
7619,Cell8023,1,6,14,20,6,16,4
7620,Cell8024,1,4,17,9,7,14,1
7621,Cell8025,1,1,29,18,30,6,0
7622,Cell8027,1,2,18,6,28,19,29
7623,Cell8028,1,19,13,3,18,9,15
7624,Cell8030,1,11,1,22,8,28,8
7625,Cell8031,1,26,14,31,6,16,22
7626,Cell8032,1,3,28,5,19,30,2
7627,Cell8033,1,5,31,23,23,25,5
7628,Cell8034,1,28,2,11,14,4,24
7629,Cell8035,1,8,20,16,28,29,27
7630,Cell8036,1,19,13,3,18,9,15
7631,Cell8037,1,8,20,20,23,29,27
7632,Cell8038,1,1,12,20,28,22,28
7633,Cell8039,1,6,15,7,4,12,4
7634,Cell8040,1,3,28,5,19,30,2
7635,Cell8041,1,15,25,28,11,18,10
7636,Cell8042,1,6,15,7,4,12,4
7637,Cell8044,1,13,13,1,18,9,28
7638,Cell8045,1,1,29,18,30,6,0
7639,Cell8046,1,27,4,24,2,17,23
7640,Cell8047,1,17,6,14,21,10,11
7641,Cell8048,1,17,6,14,21,10,11
7642,Cell8049,1,1,29,18,30,22,0
7643,Cell8050,1,13,12,15,12,26,26
7644,Cell8051,1,7,28,8,0,11,3
7645,Cell8052,1,21,5,31,26,7,17
7646,Cell8053,1,3,28,5,19,30,2
7647,Cell8055,1,6,14,31,6,16,4
7648,Cell8056,1,28,2,11,14,4,24
7649,Cell8057,1,10,4,30,16,27,7
7650,Cell8058,1,26,14,31,6,16,22
7651,Cell8059,1,17,6,14,21,10,11
7652,Cell8060,1,1,29,18,30,22,0
7653,Cell8061,1,16,11,13,29,21,14
7654,Cell8062,1,12,1,4,17,1,9
7655,Cell8063,1,20,26,10,27,3,12
7656,Cell8064,1,22,9,19,25,5,18
7657,Cell8065,1,1,29,18,30,6,0
7658,Cell8066,1,4,17,9,7,14,1
7659,Cell8067,1,19,13,3,18,9,15
7660,Cell8068,1,19,13,3,18,9,15
7661,Cell8069,1,2,10,12,31,24,25
7662,Cell8071,1,13,12,21,28,8,28
7663,Cell8072,1,17,6,14,21,10,11
7664,Cell8073,1,25,7,17,20,31,21
7665,Cell8074,1,7,28,8,0,11,3
7666,Cell8075,1,20,23,10,27,3,12
7667,Cell8076,1,17,6,14,21,10,11
7668,Cell8077,1,17,6,14,21,10,11
7669,Cell8078,1,13,12,15,12,26,26
7670,Cell8079,1,13,12,15,12,26,26
7671,Cell8080,1,18,16,29,15,2,16
7672,Cell8081,1,19,13,3,18,9,15
7673,Cell8082,1,27,4,24,2,17,23
7674,Cell8083,1,22,9,19,25,5,18
7675,Cell8084,1,9,3,25,22,15,6
7676,Cell8085,1,2,10,12,31,24,25
7677,Cell8086,1,16,8,13,29,21,14
7678,Cell8087,1,14,19,26,5,20,13
7679,Cell8088,1,5,31,23,23,25,5
7680,Cell8089,1,25,7,20,20,31,21
7681,Cell8090,1,2,10,1,31,24,25
7682,Cell8091,1,14,19,26,5,20,13
7683,Cell8092,1,13,12,16,28,8,28
7684,Cell8093,1,23,21,32,13,0,19
7685,Cell8094,1,25,7,17,20,31,21
7686,Cell8095,1,18,22,29,15,2,16
7687,Cell8096,1,6,15,7,4,12,4
7688,Cell8097,1,9,3,25,22,15,6
7689,Cell8098,1,25,7,17,20,31,21
7690,Cell8099,1,22,9,19,25,5,18
7691,Cell8100,1,28,32,11,14,4,24
7692,Cell8101,1,25,7,17,20,31,21
7693,Cell8102,1,28,32,11,14,4,24
7694,Cell8103,1,8,24,1,28,8,28
7695,Cell8104,1,13,27,18,12,26,26
7696,Cell8105,1,20,26,10,27,3,12
7697,Cell8106,1,25,7,17,20,31,21
7698,Cell8107,1,4,17,9,7,14,1
7699,Cell8108,1,1,29,1,30,6,0
7700,Cell8109,1,11,1,22,8,28,8
7701,Cell8110,1,17,6,14,21,10,11
7702,Cell8111,1,25,7,17,20,31,21
7703,Cell8112,1,17,6,14,21,10,11
7704,Cell8113,1,3,28,6,19,30,2
7705,Cell8114,1,7,28,8,0,11,3
7706,Cell8115,1,25,7,17,20,31,21
7707,Cell8116,1,11,1,22,8,28,8
7708,Cell8117,1,19,13,6,18,9,15
7709,Cell8118,1,26,14,31,6,16,22
7710,Cell8119,1,2,18,16,6,19,29
7711,Cell8120,1,12,1,4,17,1,9
7712,Cell8121,1,14,19,26,5,20,13
7713,Cell8122,1,18,22,29,15,2,16
7714,Cell8123,1,26,14,31,6,16,22
7715,Cell8124,1,6,15,7,4,12,4
7716,Cell8125,1,15,25,28,11,18,10
7717,Cell8126,1,8,20,21,28,29,27
7718,Cell8127,1,8,20,21,6,29,27
7719,Cell8128,1,16,27,15,29,26,14
7720,Cell8129,1,2,10,12,31,24,25
7721,Cell8130,1,14,19,26,5,20,13
7722,Cell8131,1,3,17,5,19,30,2
7723,Cell8132,1,14,19,26,5,20,13
7724,Cell8133,1,1,12,21,12,26,0
7725,Cell8134,1,22,9,19,25,5,18
7726,Cell8135,1,22,30,19,25,5,18
7727,Cell8136,1,17,6,14,21,10,11
7728,Cell8137,1,14,19,26,5,20,13
7729,Cell8138,1,9,3,25,22,15,6
7730,Cell8139,1,28,32,11,14,4,24
7731,Cell8140,1,26,14,31,6,16,22
7732,Cell8141,1,5,31,23,23,25,5
7733,Cell8142,1,11,1,22,8,28,8
7734,Cell8143,1,8,20,21,23,29,27
7735,Cell8144,1,3,28,5,19,30,2
7736,Cell8145,1,12,1,4,17,1,9
7737,Cell8146,1,10,4,30,16,27,7
7738,Cell8147,1,28,32,11,14,4,24
7739,Cell8148,1,3,28,5,19,30,2
7740,Cell8150,1,5,31,23,23,25,5
7741,Cell8151,1,28,32,11,14,4,24
7742,Cell8152,1,14,19,26,5,20,13
7743,Cell8153,1,4,17,9,7,14,1
7744,Cell8154,1,28,2,11,14,4,24
7745,Cell8155,1,3,28,1,19,30,2
7746,Cell8156,1,7,28,8,0,11,3
7747,Cell8157,1,7,28,8,0,11,3
7748,Cell8158,1,6,15,16,4,12,4
7749,Cell8159,1,24,6,27,24,13,20
7750,Cell8160,1,21,5,2,26,7,17
7751,Cell8161,1,10,4,30,16,27,7
7752,Cell8162,1,19,13,3,18,9,15
7753,Cell8163,1,20,26,30,27,3,12
7754,Cell8164,1,2,10,12,31,24,25
7755,Cell8165,1,17,6,14,21,24,11
7756,Cell8166,1,8,20,21,23,29,27
7757,Cell8167,1,2,18,16,6,19,29
7758,Cell8168,1,19,13,1,18,9,15
7759,Cell8169,1,27,4,16,2,17,23
7760,Cell8170,1,28,32,11,14,4,24
7761,Cell8171,1,13,12,6,28,8,28
7762,Cell8172,1,16,27,13,29,21,14
7763,Cell8173,1,3,28,5,19,30,2
7764,Cell8174,1,2,10,12,31,24,25
7765,Cell8175,1,23,21,32,13,0,19
7766,Cell8176,1,4,17,9,7,14,1
7767,Cell8177,1,20,26,10,27,3,12
7768,Cell8178,1,26,14,31,6,16,22
7769,Cell8179,1,17,6,14,21,10,11
7770,Cell8180,1,10,4,30,16,27,7
7771,Cell8181,1,13,12,15,28,8,28
7772,Cell8182,1,20,23,10,27,3,12
7773,Cell8183,1,18,16,20,15,2,16
7774,Cell8184,1,2,17,16,7,24,25
7775,Cell8186,1,17,6,12,21,10,11
7776,Cell8187,1,3,28,5,19,30,2
7777,Cell8188,1,22,9,19,25,5,18
7778,Cell8189,1,27,4,16,2,17,23
7779,Cell8190,1,13,12,15,12,26,26
7780,Cell8191,1,13,24,1,28,8,28
7781,Cell8192,1,16,8,6,29,21,14
7782,Cell8194,1,17,6,14,21,10,11
7783,Cell8195,1,5,31,23,23,25,5
7784,Cell8196,1,20,23,10,27,3,12
7785,Cell8197,1,14,19,26,5,20,13
7786,Cell8198,1,12,1,4,17,1,9
7787,Cell8199,1,7,28,8,0,11,3
7788,Cell8200,1,7,28,8,0,11,3
7789,Cell8201,1,14,19,26,5,20,13
7790,Cell8202,1,23,21,32,13,0,19
7791,Cell8203,1,10,4,30,16,27,7
7792,Cell8204,1,3,28,5,19,30,2
7793,Cell8205,1,8,20,21,23,29,27
7794,Cell8206,1,1,29,18,30,6,0
7795,Cell8207,1,4,17,9,7,14,1
7796,Cell8208,1,5,31,23,23,25,5
7797,Cell8209,1,7,28,21,0,11,3
7798,Cell8210,1,25,7,17,20,31,21
7799,Cell8212,1,20,26,6,27,3,12
7800,Cell8213,1,16,11,13,29,21,14
7801,Cell8214,1,20,26,10,27,3,12
7802,Cell8215,1,11,1,22,8,28,8
7803,Cell8216,1,25,7,17,20,31,21
7804,Cell8217,1,1,29,18,30,22,0
7805,Cell8218,1,10,4,30,16,27,7
7806,Cell8219,1,10,4,20,16,27,7
7807,Cell8220,1,18,16,29,15,2,16
7808,Cell8221,1,4,17,9,7,14,1
7809,Cell8222,1,5,31,6,23,25,5
7810,Cell8223,1,9,3,25,22,15,6
7811,Cell8224,1,18,22,29,15,2,16
7812,Cell8225,1,20,26,10,27,3,12
7813,Cell8226,1,15,25,28,11,23,10
7814,Cell8227,1,5,31,23,23,25,5
7815,Cell8228,1,13,12,15,12,8,28
7816,Cell8229,1,8,20,21,23,29,27
7817,Cell8230,1,9,3,25,22,15,6
7818,Cell8231,1,3,28,12,0,30,2
7819,Cell8232,1,5,20,21,23,29,5
7820,Cell8233,1,1,29,1,12,22,28
7821,Cell8234,1,21,5,2,26,7,17
7822,Cell8235,1,21,5,2,26,7,17
7823,Cell8236,1,22,9,19,25,5,18
7824,Cell8237,1,26,14,31,6,16,22
7825,Cell8238,1,10,4,31,16,27,7
7826,Cell8239,1,14,19,26,5,20,13
7827,Cell8240,1,13,12,1,12,26,26
7828,Cell8241,1,22,30,19,25,5,18
7829,Cell8243,1,10,4,30,16,27,7
7830,Cell8244,1,27,4,24,2,17,23
7831,Cell8245,1,12,1,4,17,1,9
7832,Cell8246,1,23,21,32,13,0,19
7833,Cell8247,1,19,13,3,18,9,15
7834,Cell8248,1,6,15,7,4,12,4
7835,Cell8249,1,24,6,27,24,13,20
7836,Cell8250,1,13,12,6,28,8,28
7837,Cell8251,1,7,28,8,0,11,3
7838,Cell8252,1,1,29,18,30,6,0
7839,Cell8253,1,7,28,8,0,11,3
7840,Cell8254,1,6,15,20,4,12,4
7841,Cell8255,1,8,24,20,28,8,27
7842,Cell8256,1,21,5,2,26,7,17
7843,Cell8257,1,24,6,20,24,13,20
7844,Cell8258,1,5,31,23,23,25,5
7845,Cell8259,1,25,7,17,20,31,21
7846,Cell8260,1,27,4,24,2,17,23
7847,Cell8261,1,1,29,18,30,6,0
7848,Cell8262,1,24,6,27,24,13,20
7849,Cell8263,1,2,10,12,31,14,25
7850,Cell8264,1,21,5,16,26,7,17
7851,Cell8265,1,16,11,13,29,21,14
7852,Cell8266,1,27,4,24,2,17,23
7853,Cell8268,1,1,29,18,30,6,0
7854,Cell8269,1,2,10,6,31,19,25
7855,Cell8270,1,25,7,17,20,31,21
7856,Cell8271,1,4,17,9,7,14,1
7857,Cell8272,1,8,20,1,23,29,27
7858,Cell8273,1,18,22,29,15,2,16
7859,Cell8274,1,15,25,28,11,18,10
7860,Cell8275,1,9,3,25,22,15,6
7861,Cell8276,1,11,1,22,8,28,8
7862,Cell8277,1,1,29,15,12,22,0
7863,Cell8278,1,12,1,20,17,1,9
7864,Cell8279,1,1,29,18,30,6,0
7865,Cell8280,1,11,1,22,8,28,8
7866,Cell8281,1,16,8,13,29,21,14
7867,Cell8282,1,21,5,2,26,7,17
7868,Cell8283,1,3,17,5,19,30,2
7869,Cell8284,1,16,8,13,29,21,14
7870,Cell8285,1,6,15,7,4,12,4
7871,Cell8286,1,23,21,32,13,0,19
7872,Cell8287,1,16,8,13,29,21,14
7873,Cell8288,1,24,6,27,24,13,20
7874,Cell8289,1,3,28,5,19,30,2
7875,Cell8290,1,2,18,16,6,19,29
7876,Cell8291,1,18,22,29,15,2,16
7877,Cell8292,1,1,17,1,7,14,28
7878,Cell8293,1,15,25,28,11,18,10
7879,Cell8294,1,15,25,28,11,23,10
7880,Cell8295,1,1,29,18,30,6,0
7881,Cell8296,1,8,20,16,23,29,27
7882,Cell8297,1,21,5,2,26,7,17
7883,Cell8298,1,1,29,20,30,6,0
7884,Cell8299,1,1,29,12,30,22,0
7885,Cell8300,1,26,14,31,6,16,22
7886,Cell8301,1,9,3,25,22,15,6
7887,Cell8302,1,2,10,1,31,24,25
7888,Cell8303,1,22,30,19,25,5,18
7889,Cell8304,1,22,9,19,25,5,18
7890,Cell8305,1,20,23,10,27,3,12
7891,Cell8306,1,24,6,27,24,13,11
7892,Cell8308,1,16,8,13,29,21,14
7893,Cell8309,1,21,5,2,26,7,17
7894,Cell8310,1,8,20,20,28,29,27
7895,Cell8311,1,3,28,5,19,30,2
7896,Cell8312,1,6,15,7,4,12,4
7897,Cell8313,1,27,15,12,2,17,23
7898,Cell8314,1,11,1,22,8,28,8
7899,Cell8315,1,19,13,3,18,9,15
7900,Cell8316,1,12,1,4,17,1,9
7901,Cell8317,1,1,29,1,12,22,28
7902,Cell8318,1,10,4,31,16,27,7
7903,Cell8319,1,19,13,3,18,9,15
7904,Cell8320,1,1,29,18,30,6,0
7905,Cell8321,1,22,30,19,25,5,18
7906,Cell8323,1,6,15,7,4,12,4
7907,Cell8324,1,10,4,30,16,27,7
7908,Cell8325,1,2,18,20,6,19,29
7909,Cell8326,1,21,5,2,26,7,17
7910,Cell8327,1,18,22,29,15,2,16
7911,Cell8328,1,17,6,14,21,10,11
7912,Cell8329,1,19,13,3,18,9,15
7913,Cell8330,1,7,28,8,0,11,3
7914,Cell8331,1,17,6,14,21,10,11
7915,Cell8332,1,27,4,24,2,17,23
7916,Cell8334,1,23,21,32,13,0,19
7917,Cell8335,1,3,28,5,19,30,2
7918,Cell8336,1,10,4,30,16,27,7
7919,Cell8337,1,4,17,9,7,14,1
7920,Cell8338,1,4,17,9,7,14,1
7921,Cell8339,1,27,4,24,2,17,23
7922,Cell8340,1,26,14,31,6,16,22
7923,Cell8341,1,21,5,2,26,7,17
7924,Cell8342,1,16,8,13,29,21,14
7925,Cell8343,1,8,20,21,28,29,27
7926,Cell8344,1,12,1,4,17,1,9
7927,Cell8345,1,22,9,19,25,5,18
7928,Cell8346,1,1,29,18,30,6,0
7929,Cell8347,1,11,1,22,8,28,8
7930,Cell8348,1,2,18,16,31,19,29
7931,Cell8349,1,6,15,7,4,12,4
7932,Cell8350,1,13,12,15,12,26,26
7933,Cell8351,1,20,26,10,27,3,12
7934,Cell8352,1,23,21,32,13,0,19
7935,Cell8353,1,24,6,27,24,13,20
7936,Cell8354,1,21,5,2,26,7,17
7937,Cell8355,1,24,6,27,24,13,20
7938,Cell8356,1,3,28,5,19,30,2
7939,Cell8357,1,12,1,4,17,1,9
7940,Cell8358,1,24,6,27,24,13,20
7941,Cell8359,1,6,15,7,4,12,4
7942,Cell8360,1,10,4,30,16,27,7
7943,Cell8361,1,11,1,22,8,28,8
7944,Cell8362,1,11,1,22,8,28,8
7945,Cell8363,1,13,12,1,28,8,28
7946,Cell8364,1,11,1,22,8,28,8
7947,Cell8365,1,28,32,11,14,4,24
7948,Cell8366,1,6,15,7,4,12,4
7949,Cell8367,1,18,22,29,15,2,16
7950,Cell8368,1,7,28,8,0,11,3
7951,Cell8369,1,2,18,16,31,19,29
7952,Cell8370,1,7,28,8,0,11,3
7953,Cell8371,1,14,19,26,5,20,13
7954,Cell8372,1,8,24,21,28,8,28
7955,Cell8373,1,14,19,26,5,20,13
7956,Cell8374,1,27,4,24,2,17,23
7957,Cell8376,1,5,31,23,23,25,5
7958,Cell8377,1,2,18,16,28,19,29
7959,Cell8378,1,22,9,19,25,5,18
7960,Cell8379,1,4,17,9,7,14,1
7961,Cell8380,1,19,13,3,18,9,15
7962,Cell8381,1,14,19,26,5,20,13
7963,Cell8382,1,9,3,25,22,15,6
7964,Cell8383,1,9,3,25,22,15,6
7965,Cell8384,1,1,12,1,28,22,28
7966,Cell8385,1,2,10,6,31,24,25
7967,Cell8386,1,15,25,28,11,23,10
7968,Cell8387,1,19,13,6,23,9,15
7969,Cell8388,1,13,24,15,28,8,28
7970,Cell8389,1,11,1,22,8,28,8
7971,Cell8391,1,1,29,18,30,6,0
7972,Cell8392,1,26,14,31,6,16,22
7973,Cell8393,1,9,3,25,22,15,6
7974,Cell8394,1,21,5,16,26,7,17
7975,Cell8395,1,13,12,15,12,26,26
7976,Cell8396,1,10,4,30,16,27,7
7977,Cell8397,1,1,29,18,30,6,0
7978,Cell8398,1,2,17,12,7,14,25
7979,Cell8399,1,6,15,7,4,12,4
7980,Cell8400,1,3,28,5,19,30,2
7981,Cell8401,1,3,28,8,0,11,3
7982,Cell8402,1,13,12,15,12,26,26
7983,Cell8403,1,1,29,18,30,22,0
7984,Cell8404,1,7,28,8,0,11,3
7985,Cell8405,1,22,30,19,25,5,18
7986,Cell8406,1,12,1,20,17,1,9
7987,Cell8407,1,15,25,28,11,18,10
7988,Cell8409,1,1,29,18,30,6,0
7989,Cell8410,1,21,5,2,26,7,17
7990,Cell8411,1,27,4,24,2,17,23
7991,Cell8412,1,5,31,23,23,25,5
7992,Cell8413,1,14,19,26,5,20,13
7993,Cell8414,1,12,1,4,17,1,9
7994,Cell8415,1,16,11,13,29,21,14
7995,Cell8416,1,7,28,8,0,11,3
7996,Cell8417,1,9,3,25,22,15,6
7997,Cell8418,1,11,1,22,8,28,8
7998,Cell8419,1,17,6,14,21,10,11
7999,Cell8420,1,2,18,16,31,19,29
8000,Cell8421,1,19,13,3,18,9,15
8001,Cell8422,1,21,5,2,26,7,17
8002,Cell8424,1,4,17,9,7,14,1
